HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
,,,"F-R4, F-R6",,,,,accountable care organization compartment,,ACOCOMPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,care team compartment,,CTCOMPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,financial management compartment,,FMCOMPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,human resource compartment,,HRCOMPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,legitimate relationship compartment,,LRCOMPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,patient administration compartment,,PACOMPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,research project compartment,,RESCOMPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,records management compartment,,RMGTCOMPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,abstracted,,ABSTRED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,aggregated,,AGGRED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,anonymized,,ANONYED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,mapped,,MAPPED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,masked,,MASKED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,pseudonymized,,PSEUDED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,redacted,,REDACTED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,subsetted,,SUBSETTED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,syntactic transform,,SYNTAC,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,translated,,TRSLT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,versioned,,VERSIONED,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,cryptographic hash function,,CRYTOHASH,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,digital signature,,DIGSIG,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,highly reliable,,HRELIABLE,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,reliable,,RELIABLE,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,uncertain reliability,,UNCERTREL,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,unreliable,,UNRELIABLE,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,clinician asserted,,CLINAST,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,device asserted,,DEVAST,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,healthcare professional asserted,,HCPAST,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,patient acquaintance asserted,,PACQAST,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,patient asserted,,PATAST,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,payer asserted,,PAYAST,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,professional asserted,,PROAST,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,substitute decision maker asserted,,SDMAST,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,clinician reported,,CLINRPT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,device reported,,DEVRPT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,healthcare professional reported,,HCPRPT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,patient acquaintance reported,,PACQRPT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,patient reported,,PATRPT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,payer reported,,PAYRPT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,professional reported,,PRORPT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,substitute decision maker reported,,SDMRPT,http://terminology.hl7.org/CodeSystem/v3-ObservationValue,,
,,,"F-R4, F-R6",,,,,security policy,,SecurityPolicy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,authorization policy,,AUTHPOL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,access control scheme,,ACCESSCONSCHEME,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,delegation policy,,DELEPOL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,obligation policy,,ObligationPolicy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,anonymize,,ANONY,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,accounting of disclosure,,AOD,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,audit,,AUDIT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,audit trail,,AUDTR,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,comply with confidentiality code,,CPLYCC,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,comply with consent directive,,CPLYCD,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,comply with jurisdictional privacy policy,,CPLYJPP,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,comply with organizational privacy policy,,CPLYOPP,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,comply with organizational security policy,,CPLYOSP,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,comply with policy,,CPLYPOL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,declassify security label,,DECLASSIFYLABEL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,deidentify,,DEID,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,delete after use,,DELAU,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,downgrade security label,,DOWNGRDLABEL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,derive security label,,DRIVLABEL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,encrypt,,ENCRYPT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,encrypt at rest,,ENCRYPTR,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,encrypt in transit,,ENCRYPTT,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,encrypt in use,,ENCRYPTU,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,human approval,,HUAPRV,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,assign security label,,LABEL,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,mask,,MASK,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,minimum necessary,,MINEC,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
