HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
,,,"F-R4, F-R6",,,,,RefrainPolicy,,refrain policy,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOAUTH,,no disclosure without subject authorization,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOCOLLECT,,no collection,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NODSCLCD,,no disclosure without consent directive,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NODSCLCDS,,no disclosure without information subject's consent directive,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOINTEGRATE,,no integration,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOLIST,,no unlisted entity disclosure,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOMOU,,no disclosure without MOU,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOORGPOL,,no disclosure without organizational authorization,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOPAT,,"no disclosure to patient, family or caregivers without attending provider's authorization",http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOPERSISTP,,no collection beyond purpose of use,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NORDSCLCD,,no redisclosure without consent directive,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NORDSCLCDS,,no redisclosure without information subject's consent directive,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NORDSCLW,,no disclosure without jurisdictional authorization,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NORELINK,,no relinking,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOREUSE,,no reuse beyond purpose of use,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,NOVIP,,no unauthorized VIP disclosure,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,ORCON,,no disclosure without originator authorization,http://terminology.hl7.org/CodeSystem/v3-ActCode,,
,,,"F-R4, F-R6",,,,,PurposeOfUse,,purpose of use,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HMARKT,,healthcare marketing,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HOPERAT,,healthcare operations,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,CAREMGT,,care management,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,DONAT,,donation,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,FRAUD,,fraud,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,GOV,,government,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HACCRED,,health accreditation,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HCOMPL,,health compliance,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HDECD,,decedent,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HDIRECT,,directory,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HDM,,healthcare delivery management,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HLEGAL,,legal,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HOUTCOMS,,health outcome measure,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HPRGRP,,health program reporting,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HQUALIMP,,health quality improvement,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HSYSADMIN,,health system administration,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,LABELING,,labeling,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,METAMGT,,metadata management,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,MEMADMIN,,member administration,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,MILCDM,,military command,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,PATADMIN,,patient administration,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,PATSFTY,,patient safety,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,PERFMSR,,performance measure,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,RECORDMGT,,records management,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,SYSDEV,,system development,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HTEST,,test health data,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,TRAIN,,training,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HPAYMT,,healthcare payment,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,CLMATTCH,,claim attachment,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,COVAUTH,,coverage authorization,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,COVERAGE,,coverage under policy or program,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,ELIGDTRM,,eligibility determination,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,ELIGVER,,eligibility verification,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,ENROLLM,,enrollment,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,MILDCRG,,military discharge,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,REMITADV,,remittance advice,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,HRESCH,,healthcare research,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,BIORCH,,biomedical research,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,CLINTRCH,,clinical trial research,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,CLINTRCHNPC,,clinical trial research without patient care,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,CLINTRCHPC,,clinical trial research with patient care,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,PRECLINTRCH,,preclinical trial research,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,DSRCH,,disease specific healthcare research,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,POARCH,,population origins or ancestry healthcare research,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,TRANSRCH,,translational healthcare research,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,PATRQT,,patient requested,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,FAMRQT,,family requested,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,PWATRNY,,power of attorney,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,SUPNWK,,support network,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,PUBHLTH,,public health,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,DISASTER,,disaster,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,THREAT,,threat,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,TREAT,,treatment,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,CLINTRL,,clinical trial,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,COC,,coordination of care,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,ETREAT,,Emergency Treatment,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,BTG,,break the glass,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,ERTREAT,,emergency room treatment,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
,,,"F-R4, F-R6",,,,,POPHLTH,,population health,http://terminology.hl7.org/CodeSystem/v3-ActReason,,
