HL7 v2,,,FHIR Version,,Condition (IF True),,,HL7 FHIR,,,,,Comments
Code,Text,Code System,Core Version,Incubator Version,Computable ANTLR,Computable FHIRPath,Narrative,Code,,Display,Code System,,
,,,"F-R4, F-R6",,,,,1087003,,Sternothyroid muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1092001,,Superior occipital gyrus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1099005,,Thymic cortex, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1101003,,Cranial cavity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1106008,,Major calyx, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1110006,,Tarsal gland, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1122009,,Inferior longitudinal muscle of tongue, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1136004,,Aortopulmonary septum, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1159005,,Frenulum linguae, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1172006,,Odontoid process of axis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1173001,,Mandibular nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1174007,,"Chromosomes, group E", http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1193009,,Teres major muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1216008,,Synostosis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1231004,,Central nervous system meninges, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1236009,,Duodenal serosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1243003,,Inferior articular process of sixth cervical vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1246006,,Dorsal digital nerves of radial nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1263005,,Distinctive arrangement of microtubules, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1277008,,Vertebral nerve, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1307006,,Glottis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1311000,,Telogen hair, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1350001,,Deep flexor tendon of index finger, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1353004,,Gastric serosa, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1403006,,Vastus lateralis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1425000,,Posterior limb of stapes, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1439000,,Paravesicular lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1441004,,Laryngeal saccule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1456008,,Yellow fibrocartilage, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1467009,,Parietal branch of superficial temporal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1484003,,Structure of metatarsal region of foot, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1490004,,Soft tissues of trunk, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1502004,,Anterior cecal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1511004,,Ejaculatory duct, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1516009,,Frontomental diameter of head, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1527006,,Lamina of fourth thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1537001,,Intervertebral disc of eleventh thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1541002,,Coccygeal plexus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1562001,,Nucleus pulposus of intervertebral disc of third lumbar vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1569005,,Nail of third toe, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1580005,,Nucleus ventralis lateralis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1581009,,Ileal artery, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1584001,,Symphysis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1600003,,Splenius capitis muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1605008,,Histioblast, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1610007,,Otoconia, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1611006,,Paramammary lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1617005,,Intrinsic larynx, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1620002,,Metaphase nucleus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1626008,,Third thoracic vertebra, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1627004,,Medial collateral ligament of knee joint, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1630006,,Supraorbital vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1631005,,Foregut, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1650005,,Hilum of left lung, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1655000,,Transverse peduncular tract nucleus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1659006,,Nucleus medialis dorsalis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1684009,,Ligamentum teres of liver, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1706004,,Thymic lobule, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1707008,,Ventral nuclear group of thalamus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1711002,,Periorbital region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1716007,,Cupula ampullaris, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1721005,,Right tonsil, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1729007,,Central tegmental tract, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1732005,,TD - Thoracic duct, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1765002,,Structure of lymphatic vessel of thorax, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1780008,,Premelanosome, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1781007,,Sacroiliac region, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1797002,,Naris, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1818002,,Greater circulus arteriosus of iris, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1825009,,Root of nose, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1832000,,Scleral conjunctiva, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1840006,,Arrector pili muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1849007,,Pharyngeal recess, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1853009,,Structure of suprahyoid muscle, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1874005,,Promontory lymph node, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1893007,,Joint of upper extremity, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1895000,,Musculophrenic vein, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1902009,,Skin of external ear, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1910005,,Ear, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1918003,,Suprarenal aorta, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1927002,,Left elbow, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1992003,,Porus acusticus internus, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,1997009,,Cingulum dentis, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2010005,,Clavicular facet of scapula, http://snomed.info/sct,,
,,,"F-R4, F-R6",,,,,2020000,,Superior thoracic artery, http://snomed.info/sct,,
